"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2019-12-24","9:00 - 10:00","85","°A"
"DV","2019-12-24","10:00 - 11:00","97","°A"
"DV","2019-12-24","11:00 - 12:00","10","°A"
"DV","2019-12-24","12:00 - 13:00","332","°A"
"DV","2019-12-24","13:00 - 14:00","254","°A"
"DV","2019-12-24","14:00 - 15:00","248","°A"
"DV","2019-12-24","15:00 - 16:00","262","°A"
"DV","2019-12-24","16:00 - 17:00","252","°A"
"DV","2019-12-24","17:00 - 18:00","284","°A"
"DV","2019-12-24","18:00 - 19:00","314","°A"
"DV","2019-12-24","19:00 - 20:00","339","°A"
"DV","2019-12-24","20:00 - 21:00","360","°A"
"DV","2019-12-24","21:00 - 22:00","31","°A"
"DV","2019-12-24","22:00 - 23:00","28","°A"
"DV","2019-12-25","23:00 - 0:00","301","°A"
"DV","2019-12-25","0:00 - 1:00","175","°A"
"DV","2019-12-25","1:00 - 2:00","193","°A"
"DV","2019-12-25","2:00 - 3:00","337","°A"
"DV","2019-12-25","3:00 - 4:00","40","°A"
"DV","2019-12-25","4:00 - 5:00","98","°A"
"DV","2019-12-25","5:00 - 6:00","29","°A"
"DV","2019-12-25","6:00 - 7:00","76","°A"
"DV","2019-12-25","7:00 - 8:00","102","°A"
"DV","2019-12-25","8:00 - 9:00","148","°A"
"DV","2019-12-25","9:00 - 10:00","112","°A"
"DV","2019-12-25","10:00 - 11:00","84","°A"
"DV","2019-12-25","11:00 - 12:00","45","°A"
"DV","2019-12-25","12:00 - 13:00","349","°A"
"DV","2019-12-25","13:00 - 14:00","308","°A"
"DV","2019-12-25","14:00 - 15:00","299","°A"
"DV","2019-12-25","15:00 - 16:00","26","°A"
"DV","2019-12-25","16:00 - 17:00","23","°A"
"DV","2019-12-25","17:00 - 18:00","51","°A"
"DV","2019-12-25","18:00 - 19:00","50","°A"
"DV","2019-12-25","19:00 - 20:00","60","°A"
"DV","2019-12-25","20:00 - 21:00","167","°A"
"DV","2019-12-25","21:00 - 22:00","325","°A"
"DV","2019-12-25","22:00 - 23:00","306","°A"
"DV","2019-12-26","23:00 - 0:00","175","°A"
"DV","2019-12-26","0:00 - 1:00","281","°A"
"DV","2019-12-26","1:00 - 2:00","305","°A"
"DV","2019-12-26","2:00 - 3:00","188","°A"
"DV","2019-12-26","3:00 - 4:00","170","°A"
"DV","2019-12-26","4:00 - 5:00","139","°A"
"DV","2019-12-26","5:00 - 6:00","193","°A"
"DV","2019-12-26","6:00 - 7:00","171","°A"
"DV","2019-12-26","7:00 - 8:00","137","°A"
"DV","2019-12-26","8:00 - 9:00","57","°A"
"DV","2019-12-26","9:00 - 10:00","38","°A"
"DV","2019-12-26","10:00 - 11:00","126","°A"
"DV","2019-12-26","11:00 - 12:00","98","°A"
"DV","2019-12-26","12:00 - 13:00","19","°A"
"DV","2019-12-26","13:00 - 14:00","5","°A"
"DV","2019-12-26","14:00 - 15:00","358","°A"
"DV","2019-12-26","15:00 - 16:00","21","°A"
"DV","2019-12-26","16:00 - 17:00","38","°A"
"DV","2019-12-26","17:00 - 18:00","28","°A"
"DV","2019-12-26","18:00 - 19:00","7","°A"
"DV","2019-12-26","19:00 - 20:00","120","°A"
"DV","2019-12-26","20:00 - 21:00","124","°A"
"DV","2019-12-26","21:00 - 22:00","61","°A"
"DV","2019-12-26","22:00 - 23:00","79","°A"
"DV","2019-12-27","23:00 - 0:00","281","°A"
"DV","2019-12-27","0:00 - 1:00","184","°A"
"DV","2019-12-27","1:00 - 2:00","192","°A"
"DV","2019-12-27","2:00 - 3:00","125","°A"
"DV","2019-12-27","3:00 - 4:00","169","°A"
"DV","2019-12-27","4:00 - 5:00","194","°A"
"DV","2019-12-27","5:00 - 6:00","108","°A"
"DV","2019-12-27","6:00 - 7:00","32","°A"
"DV","2019-12-27","7:00 - 8:00","47","°A"
"DV","2019-12-27","8:00 - 9:00","99","°A"
"DV","2019-12-27","9:00 - 10:00","95","°A"
"DV","2019-12-27","10:00 - 11:00","115","°A"
"DV","2019-12-27","11:00 - 12:00","90","°A"
"DV","2019-12-27","12:00 - 13:00","87","°A"
"DV","2019-12-27","13:00 - 14:00","39","°A"
"DV","2019-12-27","14:00 - 15:00","136","°A"
"DV","2019-12-27","15:00 - 16:00","160","°A"
"DV","2019-12-27","16:00 - 17:00","138","°A"
"DV","2019-12-27","17:00 - 18:00","116","°A"
"DV","2019-12-27","18:00 - 19:00","133","°A"
"DV","2019-12-27","19:00 - 20:00","147","°A"
"DV","2019-12-27","20:00 - 21:00","146","°A"
"DV","2019-12-27","21:00 - 22:00","123","°A"
"DV","2019-12-27","22:00 - 23:00","173","°A"
"DV","2019-12-28","23:00 - 0:00","184","°A"
"DV","2019-12-28","0:00 - 1:00","180","°A"
"DV","2019-12-28","1:00 - 2:00","188","°A"
"DV","2019-12-28","2:00 - 3:00","182","°A"
"DV","2019-12-28","3:00 - 4:00","195","°A"
"DV","2019-12-28","4:00 - 5:00","214","°A"
"DV","2019-12-28","5:00 - 6:00","186","°A"
"DV","2019-12-30","8:00 - 9:00","183","°A"
"DV","2019-12-30","9:00 - 10:00","205","°A"
"DV","2019-12-30","10:00 - 11:00","97","°A"
"DV","2019-12-30","11:00 - 12:00","146","°A"
"DV","2019-12-30","13:00 - 14:00","293","°A"
"DV","2019-12-30","14:00 - 15:00","292","°A"
"DV","2019-12-30","15:00 - 16:00","260","°A"
"DV","2019-12-30","17:00 - 18:00","233","°A"
"DV","2019-12-30","18:00 - 19:00","206","°A"
"DV","2019-12-30","19:00 - 20:00","159","°A"
"DV","2019-12-30","20:00 - 21:00","157","°A"
"DV","2019-12-30","21:00 - 22:00","120","°A"
"DV","2019-12-30","22:00 - 23:00","128","°A"
"DV","2019-12-31","23:00 - 0:00","50","°A"
"DV","2019-12-31","0:00 - 1:00","174","°A"
"DV","2019-12-31","1:00 - 2:00","129","°A"
"DV","2019-12-31","3:00 - 4:00","339","°A"
"DV","2019-12-31","4:00 - 5:00","329","°A"
"DV","2019-12-31","5:00 - 6:00","282","°A"
"DV","2019-12-31","6:00 - 7:00","1","°A"
"DV","2019-12-31","7:00 - 8:00","354","°A"
"DV","2019-12-31","8:00 - 9:00","325","°A"
"DV","2019-12-31","9:00 - 10:00","124","°A"
"DV","2019-12-31","10:00 - 11:00","107","°A"
"DV","2019-12-31","11:00 - 12:00","85","°A"
"DV","2019-12-31","12:00 - 13:00","68","°A"
"DV","2019-12-31","13:00 - 14:00","195","°A"
"DV","2019-12-31","14:00 - 15:00","277","°A"
"DV","2019-12-31","15:00 - 16:00","264","°A"
"DV","2019-12-31","16:00 - 17:00","274","°A"
"DV","2019-12-31","17:00 - 18:00","252","°A"
"DV","2019-12-31","18:00 - 19:00","268","°A"
"DV","2019-12-31","19:00 - 20:00","270","°A"
"DV","2019-12-31","20:00 - 21:00","15","°A"
"DV","2019-12-31","21:00 - 22:00","317","°A"
"DV","2019-12-31","22:00 - 23:00","261","°A"
"DV","2020-01-01","16:00 - 17:00","152","°A"
"DV","2020-01-01","17:00 - 18:00","148","°A"
"DV","2020-01-01","18:00 - 19:00","152","°A"
"DV","2020-01-01","19:00 - 20:00","155","°A"
"DV","2020-01-01","20:00 - 21:00","158","°A"
"DV","2020-01-01","21:00 - 22:00","160","°A"
"DV","2020-01-01","22:00 - 23:00","149","°A"
